latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,bright_t31,frp,daynight,state,area,date_time,hours,date_time_2
-32.4129,151.4655,313.6,1.1,1,6/08/2019,359,Aqua,72,296.6,11.5,D,New South Wales,1.1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.4147,151.4536,322.5,1.1,1,6/08/2019,359,Aqua,81,298.1,21.1,D,New South Wales,1.1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.9889,146.4514,319.9,1.2,1.1,6/08/2019,359,Aqua,76,299.9,17.6,D,New South Wales,1.32,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.5315,147.753,320.2,1,1,6/08/2019,359,Aqua,75,300.8,12.1,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.533,147.7419,314.4,1,1,6/08/2019,359,Aqua,49,300.3,6.5,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.5223,147.7513,316.7,1,1,6/08/2019,359,Aqua,30,301.4,8.3,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.2589,149.1972,315.1,1,1,6/08/2019,359,Aqua,65,298.2,9.1,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.2223,149.386,343.8,1,1,6/08/2019,359,Aqua,93,297.1,45.5,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.2238,149.3754,363,1,1,6/08/2019,359,Aqua,100,299.8,90.3,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.2254,149.3648,326.8,1,1,6/08/2019,359,Aqua,82,294.4,20.9,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.2133,149.3842,317.9,1,1,6/08/2019,359,Aqua,73,298.2,11.6,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.0926,148.9447,313.4,1,1,6/08/2019,359,Aqua,55,298.7,8.4,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.6039,151.0808,308.1,1.1,1,6/08/2019,359,Aqua,63,292.2,8.2,D,New South Wales,1.1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.2026,146.739,331,1.1,1.1,6/08/2019,359,Aqua,85,301,28.7,D,New South Wales,1.21,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-32.2041,146.7271,333.1,1.1,1.1,6/08/2019,359,Aqua,86,301.3,31.8,D,New South Wales,1.21,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.7255,149.7015,321.8,1,1,6/08/2019,359,Aqua,78,299.4,15.6,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.727,149.6909,312.3,1,1,6/08/2019,359,Aqua,65,299.5,7.3,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.4935,150.9579,324.9,1.1,1,6/08/2019,359,Aqua,82,298.3,21.3,D,New South Wales,1.1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.6998,148.8042,337.9,1,1,6/08/2019,359,Aqua,89,301.7,34.5,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.7013,148.7937,311.5,1,1,6/08/2019,359,Aqua,52,300.5,4.6,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.6908,148.8025,311,1,1,6/08/2019,359,Aqua,53,300.3,4.5,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.8075,147.268,312.6,1.1,1,6/08/2019,359,Aqua,59,300.1,5.6,D,New South Wales,1.1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.6837,147.987,311.5,1,1,6/08/2019,359,Aqua,54,300.9,4,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-30.9214,152.4126,309.5,1.3,1.1,6/08/2019,359,Aqua,54,295.3,9.8,D,New South Wales,1.43,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.7786,146.2316,309.9,1.2,1.1,6/08/2019,359,Aqua,32,298.5,6.7,D,New South Wales,1.32,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.4514,148.1396,317.2,1,1,6/08/2019,359,Aqua,69,303.7,7.7,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.4528,148.129,313.5,1,1,6/08/2019,359,Aqua,54,302.9,4.3,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-30.8935,151.0879,323,1.1,1,6/08/2019,359,Aqua,73,297.1,19.1,D,New South Wales,1.1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-30.8822,151.0974,319.2,1.1,1,6/08/2019,359,Aqua,67,299.9,14.4,D,New South Wales,1.1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-30.884,151.0861,323.6,1.1,1,6/08/2019,359,Aqua,80,298.3,19.8,D,New South Wales,1.1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-30.6233,152.2271,311.9,1.3,1.1,6/08/2019,359,Aqua,63,292.6,14.3,D,New South Wales,1.43,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-31.2276,148.3076,313.2,1,1,6/08/2019,359,Aqua,60,301.9,6.3,D,New South Wales,1,6/08/2019 03:59:00,03:00,2019/8/6 3:59
-30.8907,147.6092,336.2,1,1,6/08/2019,400,Aqua,88,302.3,32,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.0293,153.0887,319.9,1.4,1.2,6/08/2019,400,Aqua,78,294.5,27.8,D,New South Wales,1.68,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.9013,147.6001,315.6,1,1,6/08/2019,400,Aqua,65,302,8.3,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.8998,147.6108,313.7,1,1,6/08/2019,400,Aqua,61,301.2,6.2,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.9716,147.2118,312.3,1.1,1,6/08/2019,400,Aqua,55,301.3,4.4,D,New South Wales,1.1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.9701,147.2228,313.1,1.1,1,6/08/2019,400,Aqua,58,301.6,5,D,New South Wales,1.1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-31.0109,147.1284,314.3,1.1,1,6/08/2019,400,Aqua,62,302.1,6.3,D,New South Wales,1.1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-31.0486,148.3965,320.5,1,1,6/08/2019,400,Aqua,73,302.3,11.8,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-31.0471,148.407,313,1,1,6/08/2019,400,Aqua,59,302.9,5.3,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-28.4704,150.7998,352.2,1.1,1.1,6/08/2019,400,Aqua,96,303.5,72,D,Queensland,1.21,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-28.4589,150.8094,324.1,1.1,1.1,6/08/2019,400,Aqua,70,293.5,17.8,D,Queensland,1.21,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-28.4609,150.7977,343,1.1,1.1,6/08/2019,400,Aqua,92,299.4,49.9,D,Queensland,1.21,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-28.8019,148.1697,328.9,1,1,6/08/2019,400,Aqua,79,307.1,17.4,D,Queensland,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-28.8033,148.1595,321.6,1,1,6/08/2019,400,Aqua,63,308.4,9.1,D,Queensland,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-28.7929,148.168,320.8,1,1,6/08/2019,400,Aqua,67,305.8,8.5,D,Queensland,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-27.3867,152.9636,312.5,1.6,1.2,6/08/2019,400,Aqua,62,295.2,14.6,D,Queensland,1.92,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-28.0308,148.1585,321.6,1,1,6/08/2019,400,Aqua,71,307.6,9.4,D,Queensland,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-28.4685,150.8114,337.1,1.1,1.1,6/08/2019,400,Aqua,87,302.3,38,D,Queensland,1.21,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-28.756,149.4174,318.4,1,1,6/08/2019,400,Aqua,45,306.1,7,D,Queensland,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.3577,148.2053,320.1,1,1,6/08/2019,400,Aqua,66,306,9,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.3864,148.2635,315.5,1,1,6/08/2019,400,Aqua,48,303.6,5.2,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.3849,148.2738,315.9,1,1,6/08/2019,400,Aqua,50,303.5,5.7,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.1558,150.9295,313.7,1.1,1.1,6/08/2019,400,Aqua,50,298.6,10.8,D,Queensland,1.21,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.4283,149.8428,314,1,1,6/08/2019,400,Aqua,54,303.6,4,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.3975,150.6952,321.2,1.1,1.1,6/08/2019,400,Aqua,75,304.2,13.8,D,New South Wales,1.21,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.3957,150.7066,318.7,1.1,1.1,6/08/2019,400,Aqua,72,302.4,10.9,D,New South Wales,1.21,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.4005,150.7015,328.8,1.1,1.1,6/08/2019,400,Aqua,83,304.2,21.8,D,New South Wales,1.21,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.8327,149.8466,320.3,1,1,6/08/2019,400,Aqua,71,305.6,9.9,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.831,149.8573,316.2,1,1,6/08/2019,400,Aqua,63,304.6,6,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.3111,153.0214,312.7,1.5,1.2,6/08/2019,400,Aqua,70,293.3,18.3,D,New South Wales,1.8,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.3893,152.7065,311.2,1.4,1.2,6/08/2019,400,Aqua,67,297.6,10.8,D,New South Wales,1.68,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.3868,152.7204,307.6,1.4,1.2,6/08/2019,400,Aqua,32,297,7,D,New South Wales,1.68,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.5361,152.0408,325,1.3,1.1,6/08/2019,400,Aqua,71,287.1,32.9,D,New South Wales,1.43,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.9214,150.518,315.5,1.1,1,6/08/2019,400,Aqua,67,297,11.2,D,New South Wales,1.1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.0538,150.0369,324.8,1,1,6/08/2019,400,Aqua,78,301,19.1,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.5045,147.6128,316.1,1,1,6/08/2019,400,Aqua,65,302,7.7,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.5093,147.6464,312.9,1,1,6/08/2019,400,Aqua,55,301.6,5,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.4143,148.5327,316,1,1,6/08/2019,400,Aqua,63,302.9,6.3,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.4128,148.5431,320.8,1,1,6/08/2019,400,Aqua,72,303.2,10.8,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.8002,152.5354,307.6,1.3,1.1,6/08/2019,400,Aqua,55,291.9,8.7,D,New South Wales,1.43,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.8979,152.8491,314.7,1.4,1.2,6/08/2019,400,Aqua,25,296.9,13.6,D,New South Wales,1.68,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.8954,152.8633,322.1,1.4,1.2,6/08/2019,400,Aqua,74,298.4,25.1,D,New South Wales,1.68,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.9084,152.8513,324.6,1.4,1.2,6/08/2019,400,Aqua,82,297.8,29.6,D,New South Wales,1.68,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.9058,152.8658,317.4,1.4,1.2,6/08/2019,400,Aqua,33,296.6,17.5,D,New South Wales,1.68,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.9241,152.8852,330.9,1.4,1.2,6/08/2019,400,Aqua,86,298.1,42.2,D,New South Wales,1.68,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-29.9216,152.8994,313,1.4,1.2,6/08/2019,400,Aqua,71,296.6,14,D,New South Wales,1.68,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-30.8921,147.5984,337.5,1,1,6/08/2019,400,Aqua,88,301.8,34.6,D,New South Wales,1,6/08/2019 04:00:00,04:00,2019/8/6 4:00
-25.8096,148.373,317.6,1,1,6/08/2019,401,Aqua,70,301.6,7.3,D,Queensland,1,6/08/2019 04:01:00,04:00,2019/8/6 4:01
-27.3706,148.3315,317.1,1,1,6/08/2019,401,Aqua,43,299.4,8.8,D,Queensland,1,6/08/2019 04:01:00,04:00,2019/8/6 4:01
-27.372,148.3214,331.6,1,1,6/08/2019,401,Aqua,84,299.4,24.5,D,Queensland,1,6/08/2019 04:01:00,04:00,2019/8/6 4:01
-27.3634,148.3246,317.7,1,1,6/08/2019,401,Aqua,44,299,11,D,Queensland,1,6/08/2019 04:01:00,04:00,2019/8/6 4:01
-26.4248,149.9346,349.6,1.1,1.1,6/08/2019,401,Aqua,95,301,67,D,Queensland,1.21,6/08/2019 04:01:00,04:00,2019/8/6 4:01
-26.4266,149.9235,330,1.1,1.1,6/08/2019,401,Aqua,84,298.6,28.8,D,Queensland,1.21,6/08/2019 04:01:00,04:00,2019/8/6 4:01
-26.4154,149.9326,346.8,1.1,1.1,6/08/2019,401,Aqua,94,300.8,60,D,Queensland,1.21,6/08/2019 04:01:00,04:00,2019/8/6 4:01
-26.4171,149.9215,328.5,1.1,1.1,6/08/2019,401,Aqua,83,299.4,26.1,D,Queensland,1.21,6/08/2019 04:01:00,04:00,2019/8/6 4:01
-26.6052,147.0006,320.7,1,1,6/08/2019,401,Aqua,56,303.9,11.1,D,Queensland,1,6/08/2019 04:01:00,04:00,2019/8/6 4:01
-19.3707,146.9223,316.1,1,1,6/08/2019,403,Aqua,70,297.8,7.3,D,Queensland,1,6/08/2019 04:03:00,04:00,2019/8/6 4:03
-14.2184,141.7904,325,1.2,1.1,6/08/2019,404,Aqua,78,294.4,20.3,D,Queensland,1.32,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.2169,141.8018,344.9,1.2,1.1,6/08/2019,404,Aqua,93,295.7,60,D,Queensland,1.32,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.0741,143.6328,335,1,1,6/08/2019,404,Aqua,87,299.9,26.6,D,Queensland,1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.0728,143.6423,324.6,1,1,6/08/2019,404,Aqua,62,299.5,12.7,D,Queensland,1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.0832,143.6342,323.8,1,1,6/08/2019,404,Aqua,66,297.5,12.1,D,Queensland,1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.0819,143.6437,330.8,1,1,6/08/2019,404,Aqua,84,297.2,20.8,D,Queensland,1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.2167,141.7952,330.9,1.2,1.1,6/08/2019,404,Aqua,84,295.5,29.3,D,Queensland,1.32,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.4587,142.4257,323.9,1.2,1.1,6/08/2019,404,Aqua,65,304.6,9.9,D,Queensland,1.32,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.7129,137.0163,316.4,2.9,1.6,6/08/2019,404,Aqua,44,297,35.6,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.8811,141.6149,328.9,1.3,1.1,6/08/2019,404,Aqua,0,304.2,18,D,Queensland,1.43,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.7387,142.0953,318.9,1.2,1.1,6/08/2019,404,Aqua,55,297.6,9.3,D,Queensland,1.32,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.406,141.5974,323.8,1.3,1.1,6/08/2019,404,Aqua,73,296.1,14.6,D,Queensland,1.43,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.4075,141.5856,321.1,1.3,1.1,6/08/2019,404,Aqua,60,293.5,11.2,D,Queensland,1.43,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.3595,141.6389,318.8,1.3,1.1,6/08/2019,404,Aqua,57,298.2,8.9,D,Queensland,1.43,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-13.9586,142.3791,318.4,1.1,1.1,6/08/2019,404,Aqua,71,293.3,11,D,Queensland,1.21,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-14.2152,141.8066,328.9,1.2,1.1,6/08/2019,404,Aqua,82,294.6,25.8,D,Queensland,1.32,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.7796,136.9029,321.1,3,1.7,6/08/2019,404,Aqua,67,305.6,39.5,D,Northern Territory,5.1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.688,143.1718,322.8,1.1,1,6/08/2019,404,Aqua,64,304.6,8,D,Queensland,1.1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.6962,143.1104,330.6,1.1,1,6/08/2019,404,Aqua,76,304.4,19.5,D,Queensland,1.1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.6975,143.1001,324.6,1.1,1,6/08/2019,404,Aqua,20,304,12,D,Queensland,1.1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.6899,143.1134,322,1.1,1,6/08/2019,404,Aqua,68,304.1,8.7,D,Queensland,1.1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.6913,143.1032,325,1.1,1,6/08/2019,404,Aqua,73,303.6,12.8,D,Queensland,1.1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3924,136.9973,332.2,2.9,1.6,6/08/2019,404,Aqua,82,305.2,92.1,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3953,136.9699,322.1,3,1.6,6/08/2019,404,Aqua,52,304.1,34.2,D,Northern Territory,4.8,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3776,136.9956,328.8,2.9,1.6,6/08/2019,404,Aqua,78,305.2,71,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.6184,143.2174,318.4,1.1,1,6/08/2019,404,Aqua,34,300.2,5.6,D,Queensland,1.1,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3425,137.0468,333.8,2.9,1.6,6/08/2019,404,Aqua,83,306.1,107.1,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3453,137.0196,327.8,2.9,1.6,6/08/2019,404,Aqua,77,305.7,70.5,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3278,137.0451,330.4,2.9,1.6,6/08/2019,404,Aqua,80,303.7,87.1,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3306,137.0179,326.6,2.9,1.6,6/08/2019,404,Aqua,75,301.2,66.1,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3423,137.0418,335.6,2.9,1.6,6/08/2019,404,Aqua,85,306.4,115.6,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3453,137.0147,324.8,2.9,1.6,6/08/2019,404,Aqua,56,305.4,51.2,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3276,137.0403,330.1,2.9,1.6,6/08/2019,404,Aqua,80,303.7,82.4,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-16.3305,137.0131,323.1,2.9,1.6,6/08/2019,404,Aqua,55,300.9,45,D,Northern Territory,4.64,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.4241,142.7605,319.3,1.1,1.1,6/08/2019,404,Aqua,53,301.7,6.5,D,Queensland,1.21,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-15.4572,142.4367,324.6,1.2,1.1,6/08/2019,404,Aqua,68,305.2,11.8,D,Queensland,1.32,6/08/2019 04:04:00,04:00,2019/8/6 4:04
-13.2377,133.7594,316.4,4.7,2,6/08/2019,405,Aqua,62,296.9,59.9,D,Northern Territory,9.4,6/08/2019 04:05:00,04:00,2019/8/6 4:05
-12.4421,134.3232,320.6,4.2,1.9,6/08/2019,405,Aqua,62,294.9,69.1,D,Northern Territory,7.98,6/08/2019 04:05:00,04:00,2019/8/6 4:05
-13.236,133.7632,316.9,4.7,2,6/08/2019,405,Aqua,65,296.9,61.9,D,Northern Territory,9.4,6/08/2019 04:05:00,04:00,2019/8/6 4:05
-12.4393,134.3191,318.9,4.2,1.9,6/08/2019,405,Aqua,67,294.9,59.1,D,Northern Territory,7.98,6/08/2019 04:05:00,04:00,2019/8/6 4:05
-13.2955,142.5009,314.9,1.1,1.1,6/08/2019,405,Aqua,44,295.5,8.6,D,Queensland,1.21,6/08/2019 04:05:00,04:00,2019/8/6 4:05
-32.1204,134.8066,315.7,3.3,1.7,6/08/2019,538,Aqua,0,296.2,56.9,D,South Australia,5.61,6/08/2019 05:38:00,05:00,2019/8/6 5:38
-32.1019,134.8293,324,3.3,1.7,6/08/2019,538,Aqua,77,295.7,99.6,D,South Australia,5.61,6/08/2019 05:38:00,05:00,2019/8/6 5:38
-32.1097,134.7951,314.8,3.3,1.7,6/08/2019,538,Aqua,12,296.5,48.8,D,South Australia,5.61,6/08/2019 05:38:00,05:00,2019/8/6 5:38
-32.1125,134.8408,313.7,3.3,1.7,6/08/2019,538,Aqua,56,294.8,48.2,D,South Australia,5.61,6/08/2019 05:38:00,05:00,2019/8/6 5:38
-26.1091,129.1543,321.3,1.9,1.4,6/08/2019,539,Aqua,68,305.9,27.9,D,South Australia,2.66,6/08/2019 05:39:00,05:00,2019/8/6 5:39
-26.1115,129.1602,317.7,1.9,1.4,6/08/2019,539,Aqua,49,305.5,17,D,South Australia,2.66,6/08/2019 05:39:00,05:00,2019/8/6 5:39
-26.1152,129.1413,317.8,1.9,1.3,6/08/2019,539,Aqua,48,305.8,16.4,D,South Australia,2.47,6/08/2019 05:39:00,05:00,2019/8/6 5:39
-25.5222,131.9707,331,3.1,1.7,6/08/2019,539,Aqua,82,304.1,116.3,D,Northern Territory,5.27,6/08/2019 05:39:00,05:00,2019/8/6 5:39
-25.5286,131.9405,320.7,3.1,1.7,6/08/2019,539,Aqua,69,303.2,54.8,D,Northern Territory,5.27,6/08/2019 05:39:00,05:00,2019/8/6 5:39
-25.5074,131.9668,316.1,3.1,1.7,6/08/2019,539,Aqua,58,302.7,32.1,D,Northern Territory,5.27,6/08/2019 05:39:00,05:00,2019/8/6 5:39
-25.5139,131.9364,328.2,3.1,1.7,6/08/2019,539,Aqua,79,303,94.9,D,Northern Territory,5.27,6/08/2019 05:39:00,05:00,2019/8/6 5:39
-17.6539,123.1965,327.2,1.1,1.1,6/08/2019,542,Aqua,66,311.4,12.5,D,Western Australia,1.21,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-15.1797,129.8539,329.5,3.7,1.8,6/08/2019,542,Aqua,56,302.4,111.8,D,Northern Territory,6.66,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-16.1814,126.0414,349.2,1.8,1.3,6/08/2019,542,Aqua,94,309.8,112.3,D,Western Australia,2.34,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-16.2107,126.0123,355.2,1.8,1.3,6/08/2019,542,Aqua,97,311.2,143.3,D,Western Australia,2.34,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-15.3331,131.015,325.3,4.4,1.9,6/08/2019,542,Aqua,40,297.3,119.8,D,Northern Territory,8.36,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-15.3119,131.3148,319.2,4.7,2,6/08/2019,542,Aqua,27,297.8,70.9,D,Northern Territory,9.4,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-15.3347,131.0234,329.9,4.4,1.9,6/08/2019,542,Aqua,64,297.8,168.3,D,Northern Territory,8.36,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-15.3201,131.2799,318.5,4.6,2,6/08/2019,542,Aqua,39,298.9,68.6,D,Northern Territory,9.2,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-15.58,130.5921,334.7,4.1,1.9,6/08/2019,542,Aqua,83,297.6,200.1,D,Northern Territory,7.79,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-15.568,130.5972,326.2,4.1,1.9,6/08/2019,542,Aqua,49,296.4,109.7,D,Northern Territory,7.79,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-15.5377,131.3853,319.3,4.7,2,6/08/2019,542,Aqua,43,299.6,57.6,D,Northern Territory,9.4,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-15.5354,131.3891,320,4.7,2,6/08/2019,542,Aqua,50,299.5,62.5,D,Northern Territory,9.4,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-17.646,123.1842,347.8,1.1,1.1,6/08/2019,542,Aqua,92,315,50.7,D,Western Australia,1.21,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-17.6444,123.1949,351.5,1.1,1.1,6/08/2019,542,Aqua,95,314.7,60.2,D,Western Australia,1.21,6/08/2019 05:42:00,05:00,2019/8/6 5:42
-14.2772,126.6243,327.6,2.2,1.4,6/08/2019,543,Aqua,75,305.1,41.8,D,Western Australia,3.08,6/08/2019 05:43:00,05:00,2019/8/6 5:43
-13.9744,130.4757,318.7,4.3,1.9,6/08/2019,543,Aqua,56,299.1,49.2,D,Northern Territory,8.17,6/08/2019 05:43:00,05:00,2019/8/6 5:43
-13.9717,130.4671,320,4.3,1.9,6/08/2019,543,Aqua,61,299.8,61,D,Northern Territory,8.17,6/08/2019 05:43:00,05:00,2019/8/6 5:43
-37.4954,142.4202,304.8,1,1,6/08/2019,1323,Terra,62,277.5,11.2,N,Victoria,1,6/08/2019 13:23:00,13:00,2019/8/6 13:23
-32.1805,146.949,304,1.6,1.2,6/08/2019,1324,Terra,56,276.3,19.6,N,New South Wales,1.92,6/08/2019 13:24:00,13:00,2019/8/6 13:24
-32.1817,146.9429,313.9,1.6,1.2,6/08/2019,1324,Terra,50,276.9,31.6,N,New South Wales,1.92,6/08/2019 13:24:00,13:00,2019/8/6 13:24
-32.1915,146.952,301.6,1.6,1.2,6/08/2019,1324,Terra,33,277.7,17.1,N,New South Wales,1.92,6/08/2019 13:24:00,13:00,2019/8/6 13:24
-28.9944,148.0171,306.3,2.2,1.4,6/08/2019,1325,Terra,68,280.5,35.1,N,Queensland,3.08,6/08/2019 13:25:00,13:00,2019/8/6 13:25
-28.9924,148.0334,304.3,2.2,1.4,6/08/2019,1325,Terra,60,280.2,32.3,N,Queensland,3.08,6/08/2019 13:25:00,13:00,2019/8/6 13:25
-15.2346,131.3515,301.1,2,1.4,6/08/2019,1329,Terra,38,290.9,12.5,N,Northern Territory,2.8,6/08/2019 13:29:00,13:00,2019/8/6 13:29
-15.3004,130.7668,311.9,2.2,1.4,6/08/2019,1329,Terra,84,292,31.4,N,Northern Territory,3.08,6/08/2019 13:29:00,13:00,2019/8/6 13:29
